customer_id,age,region,segment,salary,account_type,credit_history_depth,loan_amount,interest_income,fees_income,operational_cost,default_status,transaction_volume,digital_channel_usage,monthly_profit,risk_score
716,56,Central,Corporate,1090884.57,Current,19,999849.24,60603.87,3094.25,25342.38,0,487,0.65,48566.46,0.47
717,20,South,Retail,2274204.36,Savings,11,2184.14,64781.63,5845.28,14585.11,0,211,0.93,14890.49,0.76
718,62,Central,SME,1292296.13,Business,2,638672.64,70929.24,8833.36,6418.9,0,583,0.43,28075.69,0.88
719,30,South,SME,510404.93,Current,17,141243.7,21042.89,18967.6,24904.8,0,391,0.33,28548.98,0.96
720,67,North,Retail,238580.59,Current,16,920628.14,17964.76,14601.78,16271.84,1,416,0.98,25826.04,0.32
721,45,North,Corporate,1755582.56,Savings,15,93632.89,37240.45,17256.1,4845.37,0,374,0.86,45308.27,0.8
722,37,South,Retail,987856.97,Current,13,955063.19,21207.13,14218.61,15315.9,0,357,0.32,32094.26,0.21
723,45,South,Retail,2063485.82,Current,15,610926.39,58744.8,17121.45,12572.14,0,340,0.46,17205.32,0.55
724,25,Central,Retail,1665801.38,Savings,4,1268.08,50875.17,170.77,26342.22,0,293,0.42,42430.92,0.18
725,58,North,Retail,2000791.55,Savings,16,894007.2,69999.02,23279.36,4043.85,0,144,0.15,4958.46,0.35
726,56,South,Retail,716267.8,Current,12,521711.8,6619.06,2861.91,26293.73,0,304,0.96,24933.02,0.93
727,18,Central,Retail,1746279.36,Current,4,262669.74,73206.67,10215.6,15512.67,0,17,0.4,47280.27,0.15
728,20,Central,Retail,696951.86,Current,3,767279.18,23467.89,19298.86,12309.62,1,432,0.88,29396.87,0.63
729,30,Central,Retail,2350717.77,Savings,17,926665.55,39255.55,10937.24,5110.43,0,404,0.19,39933.26,0.59
730,45,South,Retail,1609116.99,Current,18,483690.82,35088.91,23676.38,21114.29,0,113,0.55,30945.84,0.12
731,66,Central,Retail,845053.91,Savings,18,315553.47,60824.93,11742.96,27826.16,0,489,0.02,41165.4,0.33
732,42,North,Retail,710304.06,Savings,17,788945.12,33626.66,21885.99,11448.71,0,360,0.76,46946.83,0.56
733,50,South,Retail,517770.13,Savings,12,681785.5,75484.25,20289.62,7475.07,0,153,0.58,10010.7,0.19
734,55,South,SME,1751870.35,Savings,4,888752.48,72202.71,24526.56,16779.55,0,311,0.63,4331.36,0.8
735,23,North,SME,585853.25,Savings,12,692514.01,69772.89,23171.04,23946.72,0,537,0.05,21619.49,0.97
736,61,South,SME,1508493.0,Savings,15,243528.34,5700.67,22463.28,411.9,1,64,0.21,33602.43,0.21
737,62,North,SME,698355.82,Savings,16,931659.25,68340.64,18316.95,19051.91,1,439,0.07,7495.52,0.19
738,49,South,Retail,1671823.91,Savings,5,104835.75,62530.84,9238.25,18016.53,1,25,0.29,-4774.42,0.45
739,62,South,SME,2046602.33,Current,15,267942.75,8281.04,2742.52,9749.12,0,386,0.63,13861.43,0.75
740,64,North,Retail,1956161.85,Savings,17,520194.61,8593.15,17247.26,13707.26,0,249,0.57,48287.26,0.28
741,38,South,Retail,1914085.76,Savings,18,565742.03,8093.1,24468.49,7634.81,0,77,0.61,33223.21,0.02
742,33,Central,SME,509919.89,Business,5,15310.59,906.61,18192.45,23759.61,0,453,0.55,17072.9,0.54
743,38,South,Retail,266543.12,Savings,13,780572.73,43890.74,23225.36,19145.69,0,80,0.27,5591.69,0.96
744,28,Central,SME,1762424.63,Current,19,361607.32,77871.54,20127.19,16121.54,0,594,0.24,14584.93,0.39
745,54,South,SME,952450.67,Savings,13,406418.54,35094.78,4161.56,11958.03,0,394,0.14,4341.17,0.42
746,53,South,SME,1109248.25,Savings,18,809369.54,43260.6,6305.17,8954.12,0,581,0.85,846.82,0.97
747,52,North,Corporate,126315.28,Current,14,379283.39,77437.58,8612.45,24735.27,0,346,0.62,44870.83,0.69
748,36,South,Retail,685962.3,Current,4,47224.88,20414.58,4289.69,13706.81,0,294,0.19,49870.77,0.72
749,37,Central,Retail,132507.19,Business,4,176439.77,68677.62,14583.12,15192.99,0,572,0.18,4026.29,0.56
750,35,South,Retail,2204005.14,Current,19,955903.17,43711.24,24388.72,15768.61,0,335,0.87,-2001.26,0.97
751,64,Central,Retail,646321.87,Business,13,70405.36,45558.12,19060.32,13616.5,0,263,0.74,13135.21,0.69
752,58,South,Retail,1415476.07,Savings,12,354931.2,27453.91,10642.33,7905.83,0,430,0.66,20391.25,0.9
753,66,North,SME,145499.34,Savings,7,503179.17,44926.75,212.16,3874.11,0,10,0.41,6265.17,0.7
754,31,South,SME,1683776.11,Savings,12,493280.83,5851.4,7900.57,3226.56,0,10,0.26,11578.37,0.74
755,32,South,Retail,841417.0,Savings,4,3959.94,61171.49,13216.31,22796.64,0,195,0.98,6047.89,0.29
756,48,South,Retail,2249902.01,Current,2,501162.73,22775.02,8173.85,6938.78,0,152,0.8,37584.33,0.3
757,18,South,Retail,2225889.56,Current,2,383772.46,71008.67,2864.77,1953.48,0,409,0.3,34191.79,0.78
758,20,Central,Retail,846962.01,Savings,5,972079.34,29428.06,11124.85,23986.27,1,262,0.85,29922.33,0.3
759,33,South,SME,2257354.19,Business,10,159159.08,11425.93,6406.0,4875.63,0,483,0.76,16296.98,0.56
760,40,North,Retail,2490586.3,Business,10,354154.2,55670.53,22739.89,18866.84,0,94,0.3,44997.25,0.25
761,28,South,Retail,2072268.38,Savings,9,419481.49,13166.25,2633.69,10357.71,0,14,0.43,48324.29,0.82
762,29,South,Retail,2119934.8,Savings,13,390693.54,60294.44,1323.9,4056.46,0,91,0.19,4550.16,0.11
763,27,Central,Retail,660071.4,Savings,7,665830.83,77448.98,232.32,12610.09,0,155,0.11,7265.7,0.83
764,49,Central,Retail,1462920.88,Savings,5,215512.86,62364.23,8268.94,739.82,0,34,0.72,23909.71,0.6
765,33,South,Retail,214776.99,Savings,10,221071.55,1795.94,16543.63,25279.04,0,132,0.27,18.78,0.19
766,25,South,Retail,282548.95,Current,10,729210.95,47990.86,18287.3,15550.89,0,82,0.82,19004.66,0.54
767,55,South,Retail,2497286.9,Savings,6,500290.52,55632.85,11386.22,4433.05,0,425,1.0,26998.52,0.28
768,29,Central,Retail,850266.16,Savings,19,415155.68,66036.67,17139.78,7338.32,0,59,0.08,23714.05,0.32
769,41,Central,SME,1883050.58,Business,8,169203.05,4480.18,9061.86,13604.86,0,484,0.47,13199.97,0.35
770,45,South,Retail,2026329.38,Current,1,187527.22,38408.63,16728.37,5909.42,0,309,0.8,24834.52,0.06
771,25,North,Retail,2152157.01,Business,17,10551.64,42829.67,1110.84,8277.4,0,550,0.79,47734.05,0.99
772,45,North,Retail,2494189.33,Savings,7,91426.27,13529.99,9829.75,16171.25,0,109,0.76,6330.96,0.03
773,53,Central,Corporate,641666.39,Savings,14,556838.69,25795.98,19792.16,25028.49,1,176,0.35,31015.72,0.66
774,43,North,Retail,148859.53,Current,17,891873.13,35217.74,20094.85,12234.64,0,503,0.45,-2613.18,0.37
775,25,South,SME,1057419.22,Savings,9,287164.77,66656.78,17932.1,21594.17,1,26,0.59,-1347.1,0.65
776,67,South,Retail,368697.64,Savings,17,327747.23,74352.61,5185.54,26337.52,0,291,0.97,25350.55,0.36
777,45,South,Retail,104943.43,Current,5,115605.61,50273.83,6255.41,6724.14,1,395,0.33,771.65,0.67
778,45,South,Retail,933045.73,Current,8,388630.95,31595.61,24902.61,24273.6,0,153,0.92,-3770.93,0.73
779,54,Central,Retail,1970158.72,Savings,6,37221.7,20322.48,2674.11,22794.85,0,276,0.27,4433.21,0.69
780,58,North,Corporate,1437142.69,Savings,11,917600.7,78570.81,4598.5,10901.04,1,303,0.99,26066.7,0.11
781,53,South,Retail,816306.07,Savings,19,673111.35,78641.6,3337.65,29688.74,0,176,0.67,33683.75,0.66
782,44,South,Retail,1653137.91,Savings,4,990748.81,73998.16,8258.61,8098.4,0,51,0.46,6136.32,0.28
783,34,South,Retail,618444.54,Savings,18,882823.16,62853.53,5333.38,7867.66,0,211,0.61,31754.27,0.03
784,26,North,Retail,85234.54,Savings,1,472990.59,26062.36,12492.43,23236.1,0,457,0.27,5036.2,0.41
785,50,South,Retail,1922665.8,Savings,13,519685.03,65360.04,11952.92,13209.32,0,399,0.27,28740.16,0.43
786,37,Central,Retail,1578170.56,Business,14,190576.05,32703.44,22547.49,10124.61,0,305,0.11,17657.78,0.47
787,30,South,SME,1917641.43,Current,1,462039.34,26141.85,965.02,5606.29,1,180,0.11,30958.97,0.7
788,45,South,Retail,145398.14,Current,11,903027.87,59589.23,8065.0,23030.37,0,114,0.35,49727.9,0.31
789,65,North,Retail,2100943.09,Savings,17,50853.42,6372.31,14956.78,23653.76,1,206,0.76,46579.93,0.32
790,46,North,Corporate,1567839.19,Savings,4,863556.8,3885.02,15159.56,17126.95,1,172,0.61,-4764.5,0.06
791,30,South,Retail,1430318.61,Savings,12,340947.8,35836.3,12055.14,28732.21,0,90,0.1,43699.13,0.69
792,63,North,Corporate,1580304.42,Savings,10,899512.77,35651.1,20410.07,9749.45,0,55,0.85,-1343.01,0.57
793,52,Central,Retail,2167861.45,Savings,6,940879.91,71651.53,1661.78,6822.69,0,116,0.6,47417.56,0.35
794,23,North,SME,1487994.44,Current,1,670864.89,10092.25,20405.65,20420.76,0,467,0.96,10500.41,0.71
795,35,South,Retail,1473328.43,Current,7,664423.79,9862.71,12419.38,22824.74,0,446,0.67,16011.92,0.54
796,68,Central,SME,2477163.93,Current,16,452754.34,11796.21,3430.64,6979.71,0,275,0.18,40.1,0.47
797,22,South,Corporate,1903988.91,Savings,14,835540.22,2378.9,22153.98,2575.34,0,581,0.47,1175.0,0.51
798,64,Central,Retail,1133619.82,Business,6,961612.76,5738.54,16265.8,24372.34,0,348,0.65,34970.73,0.64
799,42,South,Corporate,1783122.65,Savings,5,775081.8,52789.59,4172.29,29302.11,0,187,0.03,46938.27,0.66
800,19,South,Retail,1003614.66,Savings,18,621936.73,34526.75,937.88,19446.77,0,507,0.01,28591.17,0.29
801,27,South,Retail,610744.88,Savings,15,606792.9,61088.25,3613.63,8552.65,0,14,0.13,34371.75,0.14
802,47,Central,Retail,1512287.1,Current,6,849469.9,79407.82,15259.07,29901.18,0,498,0.25,36908.34,0.16
803,67,South,Retail,2324046.14,Business,19,541203.77,52722.77,4564.48,26830.02,0,238,0.43,9454.79,0.64
804,62,Central,Retail,2326391.82,Savings,1,803859.89,4036.45,5721.5,15547.41,1,302,0.49,-2512.37,0.87
805,22,North,Retail,887667.93,Business,1,508885.26,8365.03,725.98,24812.04,0,248,0.14,-4897.0,0.41
806,50,South,Retail,1342809.79,Business,13,62444.27,70480.33,18100.97,24529.87,0,513,0.67,14285.71,0.17
807,18,Central,SME,568507.95,Savings,3,383947.01,42199.68,20278.07,28063.53,0,355,0.6,8280.53,0.76
808,35,South,SME,2489296.22,Savings,10,444440.96,65986.97,19941.52,25275.44,1,271,0.29,-1572.53,0.83
809,49,North,Retail,2453738.87,Savings,3,141617.24,68528.99,3276.45,19417.27,0,205,0.01,4874.06,0.88
810,64,South,Retail,1641296.88,Business,9,102496.33,74213.96,22592.2,18396.32,0,243,0.08,1847.44,0.61
811,66,Central,Retail,2020814.45,Savings,8,535464.95,75986.34,16839.74,14180.51,1,338,0.39,45318.31,0.86
812,28,North,Retail,1801995.4,Current,3,85143.64,44386.06,22448.46,18906.62,0,419,0.15,2714.7,0.02
813,38,North,Retail,1503237.64,Savings,13,302945.17,27281.61,11234.3,23917.93,0,488,0.38,24570.67,0.11
814,43,Central,Retail,180702.59,Current,6,744596.98,76949.19,10980.18,29080.42,0,441,0.63,27620.83,0.09
815,42,South,Retail,1164172.64,Savings,13,964432.18,43792.51,19634.96,14178.43,1,250,0.55,24891.92,0.71
816,39,Central,Corporate,1703226.44,Current,12,717870.58,5140.22,2423.12,17337.5,0,12,0.23,448.1,0.07
817,44,North,Retail,1709952.45,Business,13,992625.55,51422.12,13069.76,13510.72,0,156,0.34,12533.91,0.5
818,66,Central,Retail,964150.42,Business,2,698337.97,47014.78,20925.97,20154.11,0,396,0.61,-2180.13,0.47
819,30,South,Retail,2357145.37,Business,16,293794.47,71663.43,20771.79,19008.64,0,215,0.86,16761.85,0.31
820,50,North,Retail,460024.73,Savings,6,672052.54,52254.98,23907.71,829.66,0,371,0.75,5372.94,0.87
821,51,Central,Retail,1275880.64,Current,19,702156.77,27924.19,17486.99,16372.5,0,574,0.55,25889.79,0.17
822,58,Central,Retail,1742665.74,Savings,13,371726.98,77298.06,5273.49,2928.06,0,90,0.36,33104.46,0.35
823,52,South,Retail,1757982.72,Savings,17,17713.85,64129.56,604.98,1083.59,0,59,0.37,24266.59,0.77
824,18,Central,Retail,1639165.44,Current,9,703199.78,50433.41,12037.45,23798.56,0,450,0.88,18883.02,0.03
825,38,South,Corporate,724456.12,Savings,17,21700.1,23434.02,12891.23,7981.9,0,308,0.04,16303.34,0.67
826,65,Central,SME,432706.09,Current,2,631188.08,29883.22,6082.54,10417.46,0,136,0.99,41293.05,0.82
827,23,South,Retail,1608053.8,Business,19,163616.49,53597.59,3204.97,2203.31,0,425,0.66,7065.24,0.93
828,45,Central,Retail,1518290.18,Savings,19,565603.53,5758.47,14696.58,5631.16,0,389,0.68,35382.01,0.88
829,34,North,Retail,489422.23,Current,7,503913.03,20534.45,19129.97,23038.46,0,202,0.04,36661.53,0.32
830,22,South,Retail,1777590.91,Savings,10,13513.64,57112.07,24829.54,14957.87,0,51,0.61,18056.0,0.59
831,48,North,Retail,1165171.38,Savings,10,362865.82,38401.48,18981.74,26455.85,0,207,0.48,11351.53,0.08
832,22,South,Retail,1686013.45,Savings,9,601091.17,32191.49,19861.45,12098.09,0,265,0.11,20879.78,0.26
833,55,North,Retail,2101549.35,Business,17,848606.55,12116.61,15449.88,8280.41,0,28,0.28,126.77,0.09
834,20,Central,Retail,465834.65,Business,15,888642.11,35347.92,24649.47,10623.71,0,344,0.89,-2473.85,0.32
835,40,Central,Retail,96904.93,Business,2,483849.97,61655.36,16034.91,21469.32,1,416,0.55,1138.18,0.88
836,54,Central,Corporate,1958801.34,Business,4,728422.49,21121.03,21520.31,16783.67,0,265,0.41,5292.98,0.35
837,54,North,Corporate,1543758.69,Savings,19,316454.58,431.88,23650.04,27154.48,0,290,0.07,22729.73,0.56
838,27,South,SME,1764116.95,Savings,17,342186.41,53480.39,23253.48,18184.41,1,517,0.71,41702.51,0.43
839,27,South,Retail,2103479.69,Current,5,194463.52,77810.13,9597.24,14942.64,0,90,0.7,7960.33,0.46
840,36,Central,SME,2016886.79,Savings,7,561948.11,48546.13,2058.69,23636.86,0,434,0.61,46433.91,0.97
841,34,North,Retail,2404254.36,Savings,18,314564.15,9593.75,4379.66,28441.76,0,585,0.51,47519.93,0.3
842,38,Central,SME,1363040.94,Savings,7,84370.9,25658.65,1574.66,10868.62,0,35,0.43,47739.75,0.63
843,31,Central,Retail,1246814.3,Current,17,685006.09,69411.33,2724.38,7721.32,0,444,0.59,41065.95,0.42
844,26,South,SME,1034623.64,Current,7,707753.21,18605.45,4697.82,18601.66,0,353,0.23,15010.38,0.06
845,63,North,Retail,426543.05,Savings,4,359992.42,48615.67,8593.25,15116.52,0,416,0.94,-1002.38,0.49
846,18,South,SME,1452887.72,Savings,8,76723.4,32213.7,13634.14,29678.81,0,532,0.59,26285.03,0.81
847,68,Central,Corporate,728680.68,Current,13,426297.72,16627.5,17820.88,14032.14,0,314,0.31,25727.48,0.1
848,62,South,Retail,2307203.4,Current,4,442335.46,65072.55,5352.09,2507.65,1,400,0.45,41748.67,0.07
849,30,South,Retail,1478817.47,Savings,6,668670.88,59426.5,16845.81,29327.86,0,342,0.81,49779.51,0.15
850,21,South,Corporate,1502458.44,Current,5,315416.39,52927.29,17636.05,25354.53,0,441,0.16,22948.65,0.76
851,18,South,Retail,919565.42,Savings,12,682599.28,18906.93,14009.7,5594.03,0,369,0.29,13986.22,0.72
852,66,Central,SME,177373.91,Savings,4,871488.54,7828.56,22600.08,27166.78,0,117,0.68,5224.59,0.57
853,57,South,Retail,127772.23,Current,9,237486.04,46092.75,2863.77,10417.8,0,180,0.32,-4736.01,0.47
854,49,South,Retail,1087171.1,Current,4,978919.56,44294.23,4510.32,11500.23,0,153,0.79,23001.25,0.89
855,51,South,Retail,257185.18,Savings,19,386368.14,15070.8,10773.75,27219.83,0,182,0.13,25553.53,0.77
856,45,South,Retail,1536775.04,Current,14,267258.69,4499.74,3255.15,16044.43,0,386,0.76,40371.62,0.81
857,48,South,SME,2208383.86,Current,5,421511.18,6456.68,14200.77,4391.56,0,227,0.07,22751.73,0.81
858,25,South,Retail,2213141.3,Current,18,94397.48,79421.68,10020.17,11260.97,0,263,0.01,45405.76,0.64
859,56,Central,Retail,1664661.25,Current,10,125705.91,62686.71,7186.44,21746.29,1,193,0.9,29544.59,0.46
860,43,Central,Retail,567517.99,Current,19,414434.05,73759.0,4332.75,5473.27,1,310,0.58,41218.49,0.86
861,51,Central,Retail,2164342.24,Savings,12,762444.52,15604.38,8449.92,17829.87,0,382,0.35,3156.6,0.93
862,20,South,SME,2220928.92,Savings,18,900312.24,76845.48,15238.19,20949.64,0,347,0.23,42043.49,0.02
863,67,South,Corporate,531801.28,Savings,17,664817.99,11412.35,14437.05,10512.45,0,160,0.62,32132.91,0.05
864,29,North,Retail,1856693.91,Savings,11,105219.56,40726.55,4174.24,20908.26,0,59,0.51,4362.82,0.96
865,18,Central,SME,751972.89,Current,3,672019.76,66375.65,3210.5,26560.96,1,446,0.99,5437.0,0.28
866,61,South,SME,2016468.77,Current,17,635427.92,27984.27,764.25,14321.87,0,204,0.98,45957.53,0.87
867,22,South,Retail,2493232.85,Savings,1,805763.92,33986.28,409.4,11672.41,0,407,0.64,-3228.16,0.39
868,47,South,Corporate,123563.71,Savings,15,825248.67,10254.81,22007.28,7759.4,1,181,0.44,20439.42,0.12
869,47,South,Retail,2248546.37,Savings,9,868203.08,9833.75,1222.71,18244.9,0,453,0.49,12241.14,0.08
870,34,South,Retail,1575444.81,Savings,15,414131.51,49565.46,18307.41,26431.61,0,545,0.68,31579.26,0.16
871,65,Central,SME,2434787.42,Current,3,697864.4,54042.59,21812.43,9942.44,0,305,0.1,41179.62,0.25
872,64,Central,Retail,1189273.32,Savings,19,268250.36,62186.6,2541.64,12068.2,0,311,0.33,14820.8,0.49
873,40,Central,SME,2126100.43,Current,13,999336.28,44534.56,10963.91,12376.78,0,271,0.08,18479.61,0.7
874,32,Central,SME,202865.47,Business,12,175334.24,51660.74,24061.34,16956.13,0,218,0.07,49005.48,0.99
875,54,North,Retail,871433.67,Savings,1,10114.43,1081.38,20870.05,7083.75,0,598,0.2,38115.41,0.44
876,38,Central,SME,214190.52,Savings,17,148808.71,12973.66,12293.63,24719.67,0,487,0.49,44346.23,0.52
877,31,North,Retail,2439590.68,Savings,13,775872.29,78793.18,19088.02,9079.39,0,266,0.78,19131.92,0.52
878,19,South,Retail,2051586.07,Current,1,446783.68,6079.48,20851.1,21249.27,0,71,0.49,7874.19,0.54
879,28,South,Retail,2138741.18,Current,10,447500.25,54303.06,8765.87,15542.51,0,578,0.34,17652.49,0.52
880,68,South,Corporate,2348014.82,Savings,15,955022.92,14086.61,22314.61,17701.16,0,137,0.08,34385.06,0.01
881,56,Central,Retail,258503.54,Current,7,919634.91,57337.49,11814.79,5634.38,0,544,0.55,1018.67,0.0
882,55,North,Retail,994714.1,Business,18,311194.74,56479.23,13242.4,22130.19,0,516,0.27,9875.8,0.1
883,51,South,SME,224035.48,Savings,16,209058.13,18735.92,24992.72,5902.03,0,215,0.61,-2435.03,0.1
884,55,North,SME,566443.1,Savings,14,848482.21,21570.75,21098.24,3670.17,0,257,0.98,18779.13,0.7
885,67,South,SME,611946.15,Business,18,906019.07,52381.66,9108.07,16536.38,0,42,0.11,40509.52,0.2
886,51,North,Retail,1199312.67,Current,7,541596.92,31206.88,357.61,21366.12,0,47,0.21,-3643.5,0.89
887,35,South,Retail,707977.31,Business,17,629423.71,15563.84,15691.73,1786.06,0,409,0.47,32142.79,0.93
888,47,South,Retail,297396.36,Current,18,256914.28,58534.37,17627.44,2361.04,0,50,0.97,46287.27,0.98
889,32,South,SME,460353.17,Business,12,800802.69,12331.8,16304.99,24139.57,0,458,0.77,8031.03,0.94
890,44,South,Retail,410825.13,Savings,8,632122.43,68451.49,24199.77,24328.27,0,309,0.9,33149.92,0.27
891,68,South,Retail,2434038.15,Current,2,503513.51,41173.56,21587.98,7585.55,0,237,0.33,48630.6,0.51
892,51,South,Corporate,1910266.64,Business,7,60108.56,8456.05,11275.91,18572.28,0,249,0.99,47925.29,0.18
893,69,North,Retail,2421015.59,Current,4,915934.96,55525.79,1665.15,13462.45,0,299,0.1,7921.11,0.81
894,55,Central,Corporate,1127364.19,Savings,18,615451.42,41533.04,11953.86,19091.07,1,387,0.05,518.21,0.89
895,50,South,SME,732002.78,Savings,6,192691.09,23844.61,17262.18,25927.51,0,162,0.86,3155.54,0.85
896,41,Central,SME,2005818.33,Savings,9,606386.12,33803.15,15231.97,2671.74,0,409,0.93,33611.96,0.43
897,32,Central,Retail,849322.1,Savings,9,677463.35,23867.02,13499.61,23406.14,0,5,0.09,34916.74,0.76
898,47,South,Retail,783489.27,Savings,14,525770.34,21042.07,11773.59,14942.96,0,221,0.11,32083.01,0.1
899,59,South,SME,619639.68,Current,8,718101.74,13088.67,7414.67,17054.57,0,511,0.03,13484.31,0.04
900,68,South,SME,367713.5,Current,19,581453.95,29021.37,7005.93,19721.76,0,585,0.1,4337.73,0.75
901,34,South,SME,678334.5,Savings,3,947769.58,20078.98,12555.76,27701.91,0,34,0.21,26941.86,0.43
902,22,Central,Retail,920533.38,Current,18,53697.08,54674.76,4099.02,1984.58,0,524,0.97,21602.42,1.0
903,46,South,SME,1701285.81,Savings,5,106245.71,54710.14,8583.07,1175.45,0,279,0.67,35085.88,0.1
904,21,Central,SME,203283.86,Savings,14,173671.64,40147.22,8167.08,5594.37,0,496,0.78,19274.8,0.86
905,27,Central,SME,565742.0,Savings,4,690171.07,62235.56,14719.61,29597.5,0,40,0.78,13625.18,0.48
906,34,South,SME,2032107.92,Current,7,645595.87,67307.18,1760.39,21537.77,0,315,0.54,11141.32,0.83
907,27,Central,SME,409958.71,Savings,12,892058.86,46381.32,20758.75,18554.84,0,48,0.8,6630.87,0.82
908,34,South,Retail,889480.61,Savings,2,732877.45,49514.81,14103.22,1697.06,0,159,0.6,9616.05,0.92
909,37,North,Retail,2168414.36,Savings,11,508355.49,22630.87,16803.58,26409.57,0,81,0.31,215.67,0.3
910,41,South,Retail,429567.01,Business,14,991831.79,71589.54,17607.04,24438.88,0,594,0.56,14077.14,0.95
911,22,North,Retail,252705.25,Savings,16,266107.96,1936.48,7357.96,20044.56,0,442,0.53,-2988.66,0.15
912,51,Central,Retail,1237118.09,Current,6,833191.66,27888.2,11812.25,10372.19,0,436,0.82,5252.76,0.08
913,23,South,Retail,790927.8,Current,4,426790.37,57744.03,23910.52,2394.0,0,546,0.98,36072.37,0.43
914,19,Central,Retail,1430350.49,Current,15,648735.14,6407.16,19190.96,17527.14,0,43,0.41,12900.79,0.83
915,30,North,Retail,2019321.98,Business,1,727268.47,14653.56,24241.97,21674.93,0,243,0.76,31753.04,0.47
916,60,Central,Retail,386013.8,Savings,7,633754.09,47142.86,18681.73,3098.94,0,17,0.1,34428.63,0.83
917,60,North,SME,1472712.76,Savings,12,140507.3,44799.49,4472.44,19122.9,1,126,0.78,26965.19,0.73
918,65,North,Corporate,1288496.46,Business,10,442951.01,59114.26,1706.94,8805.07,0,148,0.37,47728.38,0.21
919,28,South,Retail,402993.03,Savings,5,561438.38,65009.01,14483.77,22998.05,0,459,0.04,-3820.81,0.95
920,68,South,Corporate,1578796.29,Current,12,849043.76,10286.37,9009.55,16326.59,0,372,0.36,35625.9,0.06
921,64,Central,Retail,720419.02,Current,18,443645.75,1470.48,6958.9,4132.39,0,251,0.61,47733.27,0.9
922,40,South,Retail,1245194.08,Current,10,918747.3,55171.08,20199.55,15937.63,0,49,0.12,42424.95,0.3
923,33,North,Retail,251567.19,Business,6,440374.22,24111.34,9238.13,12053.38,0,379,0.92,4234.1,0.5
924,48,North,Retail,1175980.94,Business,12,548779.86,50078.71,7993.32,5656.57,1,295,0.08,12975.12,0.42
925,28,South,SME,800835.5,Current,7,796285.68,12043.57,21264.69,25293.02,0,211,0.93,4484.85,0.17
926,33,South,SME,2064833.97,Savings,18,583067.68,37523.2,21172.55,627.54,0,523,0.71,28071.96,0.36
927,25,Central,Retail,189597.88,Business,2,960218.07,40353.98,8973.53,9570.21,0,246,0.33,34170.34,0.19
928,21,South,Retail,1075587.82,Savings,10,660335.83,46806.23,20829.22,674.07,0,118,0.39,12439.06,0.2
929,57,North,Retail,1173156.99,Savings,15,522709.45,41053.6,21284.38,3151.41,0,306,0.74,24672.86,0.19
930,21,South,Retail,1826264.89,Business,12,23591.97,39655.26,10655.87,9123.76,0,280,0.6,33000.63,0.49
931,42,Central,Retail,1457004.56,Savings,17,413732.9,26618.73,1755.18,1911.85,0,100,0.67,18173.69,0.8
932,20,South,Retail,1684670.23,Savings,4,299248.42,5694.42,139.46,18019.93,0,298,0.39,41970.85,0.57
933,49,Central,SME,1953770.75,Savings,7,748105.67,7161.62,13129.98,2879.83,0,364,0.49,37435.25,0.89
934,20,South,Corporate,2162397.29,Business,9,208277.68,34702.26,8667.48,21140.89,0,292,0.99,-1443.4,0.64
935,44,Central,Retail,818994.97,Current,19,205220.09,28463.45,24928.58,1863.47,1,158,0.21,29161.89,0.69
936,46,South,Corporate,1368155.63,Current,7,189519.04,41290.78,19333.03,2061.47,0,574,0.42,7942.91,0.67
937,49,Central,Retail,2108264.79,Savings,2,125615.61,24387.05,19055.76,9368.18,0,427,0.29,25663.5,0.45
938,67,North,Retail,2474155.27,Current,6,311007.0,55032.81,23885.54,26928.17,0,54,0.77,47628.86,0.69
939,68,South,Retail,2229322.31,Current,18,885922.11,69116.39,22204.34,19349.38,0,211,0.76,43348.41,0.07
940,36,South,Retail,960094.79,Savings,6,774928.47,23909.06,8022.87,23172.9,0,568,0.29,17248.4,0.86
941,38,South,Corporate,528157.97,Savings,13,735251.22,15438.72,4233.08,4504.1,0,569,0.08,11033.26,0.78
942,22,Central,Retail,1249011.72,Savings,19,797336.81,9294.45,18672.72,25073.53,0,217,0.01,7892.32,0.25
943,35,Central,Retail,1867021.56,Business,2,269417.89,49300.32,9519.02,541.94,0,70,0.43,24288.32,0.77
944,45,Central,Retail,1256794.22,Current,12,887441.69,35508.48,11882.0,6627.8,0,236,0.41,1283.66,0.01
945,59,South,Retail,1233793.12,Business,15,137303.38,15041.26,15796.9,18597.94,0,324,0.99,25210.13,0.22
946,39,South,SME,2103664.53,Savings,14,336345.73,52250.94,22706.03,11444.82,0,141,0.47,-4926.65,0.07
947,38,Central,Retail,935439.26,Current,6,586748.12,11878.65,10535.29,29530.54,0,570,0.26,12811.73,0.78
948,23,South,Retail,2156496.95,Current,18,102905.09,44344.06,19604.59,1201.08,0,69,0.89,7096.39,0.76
949,18,North,Retail,1046671.76,Current,5,730130.19,42171.87,6781.66,29958.37,0,518,0.49,48417.03,0.81
950,22,South,Retail,854171.11,Business,18,387246.05,58738.22,17479.5,18821.75,0,136,0.6,34998.33,0.0
951,58,Central,Retail,1162275.28,Savings,3,784405.67,4408.77,139.33,16893.6,0,338,0.1,14230.94,0.5
952,29,South,SME,1917995.05,Savings,3,492896.29,71029.83,21800.53,2067.52,0,36,0.38,106.48,0.7
953,43,South,Retail,358704.97,Current,10,180874.52,56239.34,856.45,8417.87,0,502,0.94,23424.03,0.16
